X,Y,OBJECTID,Name,Address,Demolished,Historic_District,Municipality,MCHSI_ID,Municipal_Code,Site_Number,NR_Listed,County_Determination,NR_Eligibility,GlobalID
550831.7338,527077.9543,529,J. DuBois House,322 Pond Rd.,Yes,No,Freehold Twp.,22,1316,1316-22,No,No,Not Evaluated,ced21dc0-9f0f-4c60-9ede-cdbfbf4d08be
613300.4225,559135.2638,1798,J. Christian G. Hupfel House,458 Navesink River Rd.,No,No,Middletown Twp.,77,1331,1331-77,No,Possible,Not Evaluated,b14edbf5-3df4-48d6-a1bc-8a0e7001bf87
613324.078,543211.9345,1367,J. Broadmeadow House,450 Sycamore Ave.,No,Yes,Shrewsbury Boro.,18-Jan,1345,1345-1-18,Yes,Possible,Listed,aae3427d-a239-4695-870c-c31f2c993d9b
581070.7019,544675.7042,1322,Issac G. Smock Farm,55 Willow Brook Rd.  ,No,No,Colts Neck Twp.,45,1309,1309-45,No,No,Not Evaluated,4e647008-68e5-43ee-bb52-ff213fc3140a
479092.6293,459993.2246,463,Israel Woodward Farm,17 Hutchinson Rd.,No,No,Upper Freehold Twp.,38,1351,1351-38,No,Yes,Not Evaluated,c93b997e-752c-4eb6-b42b-0cd55e6e64bd
629144.7504,509886.0241,962,Interlaken Entrance Gates,Grassmere Ave and Interlaken/Brindlemere Ave.,No,Yes,Interlaken Boro.,11,1320,1320-11,No,No,Not Evaluated,cb442536-303d-42bc-bde5-1128a69f1f95
488052.0241,485683.8481,421,Imlaystown Methodist Episcopal Church,38 Imlaystown Rd.,No,Yes,Upper Freehold Twp.,4-Feb,1351,1351-2-4,Yes,Yes,Listed,944de12f-2694-4bbe-8e82-5d57a52aaf91
488296.329,485418.4759,427,Imlay House,22 Allentown Lakewood Rd.,No,Yes,Upper Freehold Twp.,10-Feb,1351,1351-2-10,Yes,Yes,Listed,af7e7423-b11a-4822-9c2f-325074637f8f
615669.5671,536621.1885,1164,I. Hathaway House,68 Broad St.,No,No,Eatontown Boro.,6,1311,1311-6,No,No,Identified,9eed4216-de46-41ef-ae61-05ee606a5da8
595928.3917,500819.6118,719,Hurley School,5100 Megill Rd.,Yes,No,Wall Twp.,26,1352,1352-26,No,No,Not Evaluated,0683add3-d119-4a89-b2de-250dc80d7169
611924.0119,542940.8737,1360,Hurley Blacksmith and Carriage Shop,492 Sycamore Ave.,No,Yes,Shrewsbury Boro.,11-Jan,1345,1345-1-11,Yes,No,Listed,f161eb77-69aa-4615-895d-fd729f6fa02a
577412.2663,522886.3186,1307,Hunt Farm,144 Mercer Rd.,No,No,Colts Neck Twp.,30,1309,1309-30,No,No,Not Evaluated,5e7f6912-f690-4360-a7bb-f4fa1f104296
635146.1623,529466.1775,1240,Hulick House,123 West End Ave.,No,No,Long Branch City,58,1325,1325-58,No,No,Not Evaluated,89cdb14a-a937-4805-b46b-a6922af8dcb2
602853.9628,536294.717,1128,Hubbard House,774 Tinton Ave.,No,Yes,Tinton Falls Boro.,7-Jan,1336,1336-1-7,Yes,No,Listed,32c4f472-7ee6-48d2-a44c-a169b870fe16
628760.2945,528038.3428,1139,Howland House,496 Cedar Ave.,No,No,West Long Branch Boro.,6,1353,1353-6,No,Possible,Not Evaluated,d54d194b-bf7c-4cf1-b75d-37a1daf670e0
621900.7065,576423.0564,1609,How-Kola,48 Ocean Boulevard,No,Yes,Atlantic Highlands Boro.,8-Jan,1304,1304-1-8,No,Possible,Not Evaluated,c2175d31-f48a-42e4-831e-96403817e257
628037.7228,495932.8545,875,Hotel Norwood,618 2nd Ave.,No,No,Avon-by-the-Sea Boro.,5,1305,1305-5,No,Possible,Not Evaluated,1dbdd6bd-1e42-4cda-b522-c72b40b1dfbc
629996.7179,538332.0755,1191,Hotel Norwood,336 Branchport Ave.,No,No,Long Branch City,7,1325,1325-7,No,No,Not Evaluated,06c22fc2-2159-448c-84f9-d448eb26d338
488208.3158,463590.8896,409,Hornerstown Post Office,33 Main St.,No,Yes,Upper Freehold Twp.,2-Jan,1351,1351-1-2,No,Possible,Not Evaluated,7d6d2193-8fe7-4c69-b751-3d9d422d5c41
488210.8525,463777.6619,416,Hornerstown Baptist Church,13 Arneystown-Hornerstown Rd.,No,Yes,Upper Freehold Twp.,9-Jan,1351,1351-1-9,No,Possible,Not Evaluated,d155db75-ea24-42c3-accc-d4015fe00dee
514096.449,487247.0113,384,Hooper General Store,26 Trenton-Lakewood Rd.,No,No,Millstone Twp.,51,1332,1332-51,No,No,Not Evaluated,f667090e-4039-452d-9bbf-9fc9452ceafb
487071.8971,472615.7243,505,Hon. Joseph Holmes House,31 Wygant Rd.,No,No,Upper Freehold Twp.,76,1351,1351-76,No,Possible,Not Evaluated,3b9c6079-51a5-47bf-a4ea-9416ab0c5dcc
572784.2227,582748.5089,167,Homestead of Maj. James Kearney,122 Broadway,No,No,Keyport Boro.,35,1322,1322-35,No,No,Not Evaluated,cd2b5ebb-9b67-4bc0-94e7-387a18162f8d
582270.6864,549876.0724,1650,Holmes-Van Mater-Heyer Farm,13 Ladwood Dr.,No,No,Holmdel Twp.,21,1318,1318-21,No,No,Not Evaluated,78801225-f138-438f-8057-9173221c5bd5
580813.2057,560931.1375,1656,Holmes-Hendrickson House,West Side of Longstreet Rd.,No,No,Holmdel Twp.,27,1318,1318-27,Yes,Yes,Listed,0815ec03-30e8-4574-abcf-5a670f199c84
555448.675,518284.1815,631,Holmes W. Murphy House,75 South St.,Yes,No,Freehold Boro.,84,1315,1315-84,No,No,Not Evaluated,0e6fd1a8-97f2-4789-a097-938d9a0fe381
570255.5906,558381.4622,37,"Holmes Farm ""Old Kentuck""",288 Pleasant Valley Rd.,No,No,Marlboro Twp.,16,1328,1328-16,No,Yes,Listed,57b73cbd-7faa-46c3-94a7-6029319ad43c
580309.1929,553106.7428,1647,Holmes Farm,5 Hop Brook Ln.,No,No,Holmdel Twp.,18,1318,1318-18,No,Yes,Not Evaluated,d2b962f2-ddda-4d0e-aa57-8f5c966eda68
558006.2178,526329.4581,526,Holmes Earl House,277 Broadway (Hwy 79),No,No,Freehold Twp.,19,1316,1316-19,No,No,Not Evaluated,865464ba-0c32-404e-9798-25c1e978e324
580015.9418,552053.6402,1629,Holmdel Village School No. 2,961 Holmdel Rd.,No,No,Holmdel Twp.,9,1318,1318-9,No,Possible,Not Evaluated,24ad8877-847c-4eb2-8efc-9bb4d3df06c8
579750.2587,550757.8784,1642,Holmdel Baptist Church Parsonage,40 Main St.,No,Yes,Holmdel Twp.,7-Jan,1318,1318-1-7,No,No,Not Evaluated,ff8fe884-f045-41f9-9567-b834e315e56d
579665.1023,550750.3262,1643,Holmdel Baptist Church Hall,40 Main St.,No,Yes,Holmdel Twp.,8-Jan,1318,1318-1-8,No,No,Not Evaluated,87dfc3b1-d32b-4f27-872c-40851d2c490a
633260.2832,527877.4451,1205,Hoey Lodge,211 Cedar Ave.,Yes,No,Long Branch City,22,1325,1325-22,No,No,Not Evaluated,21e1aa57-e860-41ce-97cb-f0c75c38ef8f
596748.2945,534465.1173,1291,Hockhockson Farm,228 CR 537,No,No,Colts Neck Twp.,15,1309,1309-15,No,Yes,Not Evaluated,520ef7d1-f44c-44c5-af7c-d5930fbca3b8
589588.2639,538973.6113,1305,Hillside School No. #4,"215 Laird Rd.
215 Laird Rd.",No,No,Colts Neck Twp.,28,1309,1309-28,No,No,Not Evaluated,fa88bc42-24b6-478e-b60f-bf2374b2144d
577936.5257,570915.7153,1644,Hillcrest School,12 Hillcrest Rd.,No,No,Holmdel Twp.,19,1318,1318-19,No,Possible,Not Evaluated,f08d2adb-7cee-4753-bfe7-9fec93df4cc3
611198.8559,563425.2346,1716,Herbert Strauss Estate/ Middletown Farm,40 Independance Rd.,No,No,Middletown Twp.,24,1331,1331-24,No,Yes,Not Evaluated,8acc4db2-6dcc-4b95-93b0-eb9d303941da
564377.6936,523418.2565,547,Henry Wikoff Farmhouse,614 Colts Neck Rd.,No,No,Freehold Twp.,40,1316,1316-40,No,No,Not Evaluated,3fb42a48-28b1-485c-8ae0-530258be2fda
573259.8327,583339.242,198,Henry H. Seabrook House,162 West Front St.,No,No,Keyport Boro.,66,1322,1322-66,No,Possible,Not Evaluated,ff72dd99-f8c3-4c0e-b8be-aed0e73084f7
578447.028,550319.3382,1667,Henry D. Ely Farm,26 Main St.,No,No,Holmdel Twp.,37,1318,1318-37,No,Possible,Not Evaluated,efc3fcf3-a2d4-4940-baf2-82eb1ab9c97d
615040.0263,534697.7609,1173,Henry Corlies Farmhouse,128 South St.,No,No,Eatontown Boro.,15,1311,1311-15,No,No,Not Evaluated,86d6068b-808f-47f3-bdc5-10f2c091d473
601236.9437,568790.2596,1730,Hendrickson-Morford House,35 Kings Hwy.,No,Yes,Middletown Twp.,4-Mar,1331,1331-3-4,Yes,No,Listed,810557b0-7f52-4c34-8dec-89405fb9cedf
599047.6226,571658.8625,1729,Hendrickson Farmhous,1275 Greenoak Blvd.,No,No,Middletown Twp.,34,1331,1331-34,No,Possible,Not Evaluated,5fa3a70c-7616-4557-bbdf-ad4051160a19
622398.7508,575647.3365,1603,Hatfield House,78 Eighth Ave.,No,Yes,Atlantic Highlands Boro.,2-Jan,1304,1304-1-2,No,Possible,Not Evaluated,6e0d1886-3790-4964-abee-ab572fc9328d
630540.3894,567781.5523,1732,Hartshorne House,245 Hartshorne Rd.,No,No,Middletown Twp.,35,1331,1331-35,No,No,Not Evaluated,2ad1dbea-c350-40ae-a232-c12e4dc09f7e
625382.1093,514010.8085,1101,Harper House,73 Wickapecko Dr.,No,No,Ocean Twp.,19,1337,1337-19,No,Yes,Not Evaluated,66e36809-471e-46cb-91ec-04e6c8212f1b
623830.3601,548981.3153,1392,Harold Hartshorne House,80 Oakes Rd.,No,No,Little Silver Boro.,15,1323,1323-15,No,Possible,Identified,760268d5-8d28-4da6-b77c-02ae4a8f37a5
622020.5668,565635.3706,1695,Hans Huber Estate,Brown's Dock Rd. north of Navesink River Rd.,No,No,Middletown Twp.,10,1331,1331-10,No,Yes,Not Evaluated,468446b8-54c9-4935-a840-566f2f66b395
622540.175,540778.4416,1263,Hanger #4,"40.317121, -74.032271",No,Yes,Oceanport Boro.,6-Jan,1338,1338-1-6,No,Possible,Not Evaluated,2ce3aefc-739d-4907-9e9f-a0d570d5a51a
584950.1196,496411.2702,689,Halstead Wainwright House,48 Main St.,No,Yes,Farmingdale Boro.,12-Jan,1314,1314-1-12,No,Yes,Identified,6d9a81dc-7007-4022-be30-cbe6b5e314f0
563450.8142,503364.61,656,Hall House,805 Adelphia-Farmingdale Rd.,Yes,No,Howell Twp.,10,1319,1319-10,No,No,Not Evaluated,0ed5145f-e438-4659-a49c-d0362b65234b
575610.5094,582147.0685,182,H.P. Moller House,205 Main St.,No,No,Keyport Boro.,50,1322,1322-50,No,Possible,Not Evaluated,ea19dfe6-b477-481a-a978-bf085421c41f
624036.3233,478338.1836,810,H.C. Townsend House,119 Monmouth Ave.,No,No,Spring Lake Boro.,22,1348,1348-22,No,No,Not Evaluated,2ae24390-0217-4f1d-8ac7-f9af9147b6a1
566161.2005,574240.3255,256,Gully Bridge,Near 252 Main St.,No,Yes,Matawan Boro.,30-Jan,1329,1329-1-30,No,No,Not Evaluated,abfcec06-23b2-45a8-8fa2-d440cbcc4c54
602460.5121,550702.2571,1723,Grover House,940 West Front St.,No,No,Middletown Twp.,31,1331,1331-31,No,Yes,Listed,a7a923e4-129e-4453-855e-d83d836333be
616977.3601,477835.6856,781,Grist Mill,101 Old Mill Rd.,Yes,No,Spring Lake Heights Boro.,4,1349,1349-4,No,No,Not Evaluated,f26a0d33-c72d-4cdf-b024-da33189d339c
601992.8907,552121.3543,1726,Grant Farm,940 West Front St.,No,No,Middletown Twp.,32,1331,1331-32,No,Yes,Not Evaluated,636310d4-92a7-49f8-ae32-6343918275be
624183.4378,477706.5668,825,Grand Central Stables & Carriage House,104 Salem Ave.,No,No,Spring Lake Boro.,37,1348,1348-37,No,No,Not Evaluated,1b082b72-b691-4cde-abbb-7dd46f24381d
623121.2956,483158.4542,799,Grace L. Neafie House,412 Ludlow Ave.,No,No,Spring Lake Boro.,11,1348,1348-11,No,No,Not Evaluated,50b305d3-e417-46c7-8a4f-b54bd242a59b
554484.3249,519056.7006,598,Governor Joel Parker House,64 West Main St.,No,Possible,Freehold Boro.,52,1315,1315-52,No,Yes,Not Evaluated,0699e8f7-8a4f-477d-90e0-5486b6b3c4f7
584989.3952,497722.9451,681,Goodenough House,2 Goodenough Rd.,No,Yes,Farmingdale Boro.,4-Jan,1314,1314-1-4,No,Possible,Identified,a2a3e113-2891-4ad4-94d6-b03149852a15
554404.1027,519742.3187,639,Good Will Hook and Ladder Co.,57 Throckmorton St.,No,Possible,Freehold Boro.,92,1315,1315-92,No,Possible,Not Evaluated,96cf8e36-4374-4399-aaf1-5c06f4afa643
589841.7158,561074.1756,1671,Golden Farm,127 Red Hill Rd.,No,No,Holmdel Twp.,41,1318,1318-41,No,Yes,Not Evaluated,f263c305-309e-4d1c-8668-35b67c642aab
625008.1717,560362.1584,1550,Godfrey Estate Garage,90 West River Rd.,No,No,Rumson Boro.,20,1342,1342-20,No,No,Not Evaluated,362e0cb3-2a76-4afc-8769-dabb02665543
624194.2239,532154.3447,1145,Glenwood Mausoleum,"E. side Monmouth Rd., 0.2 mil. S. of S.R. 36",Yes,No,West Long Branch Boro.,12,1353,1353-12,No,No,Not Evaluated,0d4e3c10-13ef-40b9-861a-57dc59cc19e5
609356.2795,493072.1273,695,Glendola Grange No. 168,1600 Allenwood Rd.,No,No,Wall Twp.,2,1352,1352-2,No,No,Not Evaluated,072bfbf4-4b37-46ed-961a-8c9f3e038572
619873.017,549119.8144,1385,Gilbert Howland House,31 Church St.,No,Yes,Little Silver Boro.,1-Jan,1323,1323-1-1,No,No,Not Evaluated,d8367033-fa09-48b8-b172-ff943d2ffd83
552186.0605,493195.9128,527,Georgia Road School,300 Georgia Rd.,No,No,Freehold Twp.,20,1316,1316-20,No,Possible,Eligible,4a9b4b27-7c7f-4e6e-9dd7-edd0a77b4015
631415.6429,508471.0145,1009,George Wurts House,306 8th Ave.,No,No,Asbury Park Boro.,12,1303,1303-12,Yes,Yes,Listed,62d858de-4d04-4c24-b450-93d0794ec019
557225.5534,522538.2734,571,George Taylor House,74 Dutch Ln.,No,No,Freehold Boro.,23,1315,1315-23,Yes,Possible,Listed,e6f5c757-9a4d-4e6a-b0f4-5b6de7f11576
613541.5575,553662.5773,1454,George R. Lamb Building,27 E. Front St.,No,Yes,Red Bank Boro.,7-Jan,1340,1340-1-7,No,Possible,Not Evaluated,4b736b2a-3762-4aae-a929-8aa6acd51b21
600411.6724,575825.0431,1700,George Morford House,46 Cherry Tree Farm Road,No,No,Middletown Twp.,14,1331,1331-14,No,No,Not Evaluated,6a2284f0-dba4-4186-9d55-9f53368866ab
526107.0254,516694.3474,310,George L. Hunt House,"S. side SR 33, 0.6 mi. W. Woodward Rd",Yes,No,Manalapan Twp.,23,1326,1326-23,No,No,Not Evaluated,b083fe9a-2016-4099-97bc-88406e80d3b0
615709.459,474078.3615,715,George H. Newman Store,1215 Sea Girt Ave.,No,No,Wall Twp.,22,1352,1352-22,No,Yes,Not Evaluated,a96b3c8f-9b3b-4ecf-b20f-93ff196de2ac
624571.1739,479161.976,829,George C. Hulett House,106 Sussex Ave.,No,No,Spring Lake Boro.,41,1348,1348-41,No,Yes,Not Evaluated,dc9868be-696e-4cfe-a9f1-66f13f826346
632115.856,571039.3677,1787,Gen. Charles W. Raymond House,"Serpentine Dr. 40.400043, -73.997356",No,Yes,Middletown Twp.,1-Jul,1331,1331-7-1,Yes,Possible,Listed,eb773842-7c32-400c-8b48-9ed03162d49d
566558.5964,574646.7492,252,Garrett P. Conover House,211 Main St.,No,Yes,Matawan Boro.,26-Jan,1329,1329-1-26,No,No,Not Evaluated,1f88af87-f88a-4cd5-bf66-bbf1c794f21f
559699.5511,548656.3448,49,Garrett I. Conover Farm,29 Wyncrest Rd.,No,No,Marlboro Twp.,28,1328,1328-28,No,Yes,Not Evaluated,5b02553a-9667-4844-b481-b0d7b5a264ed
578029.4068,540229.4309,1342,Garrett Conover House,60 Conover Rd.,No,Yes,Colts Neck Twp.,2-Feb,1309,1309-2-2,No,Yes,Listed,36446f32-e9e5-44ec-998c-0beddef75410
614475.2397,542821.9326,1351,Garret Stout House,901 Broad St.,No,Yes,Shrewsbury Boro.,2-Jan,1345,1345-1-2,Yes,No,Listed,0cf467de-0bc2-4bf9-a16d-df5e3af3aab0
575714.6995,558971.0362,1676,Garret Schanck House,132 SR 34,Yes,No,Holmdel Twp.,48,1318,1318-48,No,No,Not Evaluated,64f5c41d-3373-4fa8-8be6-c2b30a8f0f52
634107.9465,536158.4827,1194,Garfield-Grant Hotel,275 Broadway,No,No,Long Branch City,11,1325,1325-11,No,No,Not Evaluated,2ebe9c77-560f-412f-8e41-6023ab75b866
556619.9135,520826.9786,592,G.S. Bennett House,84 East Main St.,No,No,Freehold Boro.,45,1315,1315-45,No,No,Not Evaluated,bfbdb1f1-6f34-4a9d-a47d-fa7f45551ec1
631306.2861,555974.674,1555,Fritz Achelis House,105 Rumson Rd.,No,No,Rumson Boro.,25,1342,1342-25,No,No,Not Evaluated,4b69afba-54d7-4b74-a273-5c1dfcd84cd1
568301.544,501424.4318,658,Frist Baptist Church of Howell,593 Adelphia-Farmingdale Rd.,No,No,Howell Twp.,12,1319,1319-12,No,Possible,Not Evaluated,cc802633-168a-42ab-a762-fdeeec793dea
613410.3613,537559.8247,1181,Friends School,35 Tinton Ave.,No,No,Eatontown Boro.,23,1311,1311-23,No,No,Not Evaluated,53c1aaa4-91b9-4815-a024-72b7a1159dfa
613984.4589,473551.7201,702,Friends Meeting House,2257 Meetinghouse Rd.,No,No,Wall Twp.,10,1352,1352-10,Yes,Yes,Landmark,7442010e-e491-4ad0-829f-de7be9e2fa26
555496.4955,519949.1562,584,Freehold Public Library,28 1/2 East Main St.,No,Possible,Freehold Boro.,37,1315,1315-37,No,Yes,Not Evaluated,d6ef466e-fea0-4839-8fa7-117ca0185388
554525.7507,519449.2418,593,Freehold Passenger Station,West cr. of Throckmorton and West Main St.,No,Possible,Freehold Boro.,47,1315,1315-47,No,Yes,Identified,147c5482-0e78-4d15-86d9-224cd0a8a40c
556383.786,519184.494,579,Freehold Passenger Depot,2 Jackson St.,No,No,Freehold Boro.,32,1315,1315-32,No,Possible,Identified,1877db9e-a50c-4710-814a-7124adb5da99
553479.6993,518389.1783,606,Freehold Methodist Episcopal Church,89 West Main St.,No,Possible,Freehold Boro.,60,1315,1315-60,No,Possible,Not Evaluated,0c0f19bc-c70b-467a-88db-b30555efb34c
556436.4529,520205.9139,576,Freehold High School,54 Hudson St.,No,No,Freehold Boro.,28,1315,1315-28,No,Possible,Not Evaluated,b3c1c695-46d5-443a-9e2a-18743772284c
555656.8856,520281.2441,587,Freehold Grill,59 East Main St.,No,Possible,Freehold Boro.,40,1315,1315-40,No,Possible,Not Evaluated,8f2d8f5d-be77-407f-964b-ae2a2a26a9b1
547223.969,513339.3935,539,Freehold Corner School District 15,209 Wemrock Rd.,No,No,Freehold Twp.,32,1316,1316-32,No,Possible,Identified,ad5b5156-50af-4c2d-bfb2-08f340e3de9c
553701.5982,518599.1474,604,Freehold Baptist Church,81 West Main St.,No,Possible,Freehold Boro.,58,1315,1315-58,No,Yes,Not Evaluated,3b00b80d-6843-47e8-9fde-f2af54f03c5a
604493.7016,476827.5003,699,Free Church of Allenwood,3110 Atlantic Ave.,No,No,Wall Twp.,6,1352,1352-6,No,No,Not Evaluated,9c83efc9-7aed-46a6-8b95-fb8957216754
624717.273,481884.9233,801,Frederick S. Katzenbach,200 Madison Ave.,No,No,Spring Lake Boro.,13,1348,1348-13,No,Yes,Not Evaluated,1f9f73ab-6105-4688-9ea4-aff6f893d0ab
637898.1315,546312.799,1405,Frederick S. Douglas House,13 Beach Rd.,No,No,Monmouth Beach Boro.,2,1333,1333-2,No,Yes,Not Evaluated,ec1dbebd-0299-4af3-b7dc-1f21d0a80953
623780.8097,481541.6612,843,Frederic A. Duggan First Aid and Emergency Squad Building,311 Washington Ave.,No,No,Spring Lake Boro.,55,1348,1348-55,Yes,Yes,Listed,47024348-dbde-401e-bdb6-1a0d70591402
612525.619,549998.1384,1472,Fred D. Wikoff building,240 Maple Ave.,No,No,Red Bank Boro.,29,1340,1340-29,No,Possible,Not Evaluated,e23abfa5-7e1a-47b6-aeed-31ca2986d9e6
596469.5786,472396.5095,720,Frazee Farmhouse,2451a Allenwood-Lakewood Rd.,Yes,No,Wall Twp.,27,1352,1352-27,No,No,Not Evaluated,8f23d613-8459-4c8d-b6a8-7880210fe77d
600258.4729,568735.4713,1736,Franklin Academy,53 Kings Hwy.,No,Yes,Middletown Twp.,7-Mar,1331,1331-3-7,Yes,No,Listed,9f1a119e-6375-48be-afd8-a74c04efec17
632852.0045,571235.1314,1795,Francis R. Pemberton House,30 Bayview Ter.,No,Yes,Middletown Twp.,5-Jul,1331,1331-7-5,Yes,Possible,Listed,090fd9e1-69f7-44fe-8d83-2542e2d3205c
566806.8603,575200.5687,249,Francis P. Simpson House,196 Main St.,No,Yes,Matawan Boro.,23-Jan,1329,1329-1-23,No,No,Not Evaluated,559930c6-378c-4df8-af0b-798b84ac8db5
614421.0374,542465.9474,1354,Francis Borden House,917 Broad St.,No,Yes,Shrewsbury Boro.,5-Jan,1345,1345-1-5,Yes,No,Listed,2ab5f03d-7896-4a37-8c19-ba1b72b0f083
567124.5687,575717.9298,242,"Fountain, Horner, and Sons Store",154 Main St.,No,Yes,Matawan Boro.,16-Jan,1329,1329-1-16,No,No,Not Evaluated,8d438d9c-901c-49de-abc7-556b0555aed5
619765.5654,540849.2315,1259,Fort Monmouth Officer's Housing,"40.317373, -74.042249",No,Yes,Oceanport Boro.,2-Jan,1338,1338-1-2,No,Possible,Not Evaluated,c51262b4-35ae-4cad-924e-29b3719c0cbc
621310.1837,541828.0511,1258,Fort Monmouth Hospital,"40.320066, -74.036693",No,Yes,Oceanport Boro.,1-Jan,1338,1338-1-1,No,Possible,Not Evaluated,51786e60-571b-4b06-9c6c-73fa04f156a4
622707.4067,558833.751,1523,Forman Smith House,867 River Rd.,No,Yes,Fair Haven Boro.,15-Jan,1313,1313-1-15,No,Possible,Not Evaluated,07a90dad-6f50-418b-9067-bbc4bc3ff0ec
564085.1706,520605.1532,510,Forman Farm,260 Burlington Rd.,No,No,Freehold Twp.,3,1316,1316-3,No,Yes,Not Evaluated,ca58bb67-2c6c-40f0-a52d-91945bbe4679
622351.5124,575279.6335,1616,Forest Cottage,46 Prosect Cir.,No,Yes,Atlantic Highlands Boro.,12-Jan,1304,1304-1-12,No,No,Not Evaluated,23eb45de-648f-484f-999d-f38828b631db
620331.7585,556789.6025,1524,Fisk Chapel/ African M.E. Bethel Church,25 Cedar Ave.,No,No,Fair Haven Boro.,2,1313,1313-2,Yes,Yes,Listed,52d82cb0-a417-4737-bb55-6bd6b5e06355
621122.7156,577170.05,1592,First Street District,First St.,No,Yes,Atlantic Highlands Boro.,3,1304,1304-3,No,No,Not Evaluated,0005c36a-f159-454e-9284-eebcf24da3c4
630147.5962,534193.7035,1202,First Reformed Church,646 Broadway,No,No,Long Branch City,19,1325,1325-19,No,No,Not Evaluated,67b3222f-44a3-4a02-b3ca-c4abc9646f1c
628898.7066,562561.3246,1548,First Presbyterian Church of Rumson,4 East River Rd.,No,No,Rumson Boro.,18,1342,1342-18,Yes,Yes,Listed,73363f2c-1e39-4512-b5b1-14e2a32c32d1
511645.1685,507344.8251,381,First Presbyterian Church of Millstone,211 Millstone Rd.,No,No,Millstone Twp.,48,1332,1332-48,No,Possible,Not Evaluated,5f653e6d-4293-4e3f-9762-f59aa90d4b72
575149.3085,584015.7003,91,First Presbyterian Church,84 Broad St.,No,Yes,Keyport Boro.,4-Feb,1322,1322-2-4,No,No,Not Evaluated,20dee997-b8ab-4b81-8692-5d560892789d
553244.3346,517862.3703,614,First Presbyterian Church,118 West Main St.,No,Possible,Freehold Boro.,68,1315,1315-68,No,Yes,Not Evaluated,6b090c43-653b-4c25-a644-94707090a6f0
635005.3752,534844.1891,1238,First Presbyterian Church,116 3rd Ave.,No,No,Long Branch City,55,1325,1325-55,No,No,Not Evaluated,85f0546c-eb77-441c-b79e-a02250f6218c
628389.1456,504196.8357,1026,"First National Bank, Asbury Park",701 Mattison Ave.,No,Yes,Asbury Park Boro.,30,1303,1303-30,No,No,Not Evaluated,fee51e61-77b6-408e-a323-20bc04f871e8
531565.7464,533112.9534,361,First National Bank of Englishtown,31 Main St.,No,Yes,Englishtown Boro.,11-Jan,1312,1312-1-11,No,No,Not Evaluated,96c2ea1a-db1a-4ac9-891a-2b2557d687da
628303.2724,499219.9027,897,First Methodist Episcopal Church,319 Lareine Ave.,No,No,Bradley Beach Boro.,4,1307,1307-4,No,No,Not Evaluated,1a3cc888-9341-447c-83ba-777a8d02e5b9
629923.1914,505706.8087,1015,First Methodist Church,906 Grand Ave.,No,No,Asbury Park Boro.,18,1303,1303-18,No,Yes,Not Evaluated,cfc890d3-6185-4009-aea8-ebe551c7365b
638595.8158,557074.9376,1573,First Methodist Church,1102 Ocean Ave.,No,No,Sea Bright Boro.,7,1343,1343-7,No,No,Not Evaluated,61056d01-d3b9-4224-816f-5a94172b1e81
564468.9871,546948.6658,31,First Dutch Reformed Church of Freehold,490 Newman Springs Rd.,No,No,Marlboro Twp.,10,1328,1328-10,No,Yes,Not Evaluated,0413c7f9-dc2a-44a5-b451-c3c8527cde99
599289.5093,568780.343,1837,First Baptist Church of Middletown,69 Kings Hwy.,No,Yes,Middletown Twp.,11-Mar,1331,1331-3-11,Yes,Possible,Listed,54a79e04-9573-4fee-a867-7184db103e3f
615504.1547,577016.278,1756,"First Baptist Church of Atlantic Highlands
",46 Leonard Ave.,No,No,Middletown Twp.,48,1331,1331-48,No,Possible,Not Evaluated,3ea3471a-fee5-4390-9272-c1a98801c553
574917.5377,583829.9366,110,First Baptist Church,45 Main St.,No,Yes,Keyport Boro.,23-Feb,1322,1322-2-23,No,No,Not Evaluated,04b65372-b9a6-464f-8a14-dd1d0edfdc8b
629843.439,506322.1624,1016,First Baptist Church,508 3rd Ave.,No,Yes,Asbury Park Boro.,19,1303,1303-19,No,No,Not Evaluated,9a5c172c-5310-4194-b215-cf47099e1465
612109.3143,551996.9012,1471,First Baptist Church,85 Maple Ave.,No,No,Red Bank Boro.,28,1340,1340-28,No,Possible,Not Evaluated,a135d86b-d6d4-4c85-b3e5-a44178f7f83f
581688.3335,488215.0517,670,Farmingdale Tuberculosis Preventorium,280 Preventorium Rd.,No,No,Howell Twp.,24,1319,1319-24,No,Possible,Not Evaluated,0ffd2d1e-bea6-4590-b3b0-0a55f974298d
584347.5808,497403.282,683,Farmingdale Methodist Church,8 Main St.,No,Yes,Farmingdale Boro.,6-Jan,1314,1314-1-6,No,No,Not Evaluated,6f5fe971-6ae4-47d5-94fd-866456098009
631398.3817,511098.0971,924,F.D. Stoutenburgh House,203 Allen Ave.,No,No,Allenhurst Boro.,2,1301,1301-2,No,No,Not Evaluated,13b5634c-2cd3-4b92-9d2e-e5b013edc154
